voted_up,review,playtime_forever
True,"panam = wifey
judy = wifey
jackie = goat
River = would switch sexuality for bro lwk...",57.9
True,good game,87.1
True,yeah this game rules,55.05
True,i love you cd projekt red,6.1
True,Very cool ray tracing graphics at 6K,3.3
True,This game is real as ♥♥♥♥.,214.98333333333332
True,This game has given me permanent emotional damage. 11/10 go play it right now,166.38333333333333
True,"I played this game on release on the PS4 and I have stuck with it ever since. Truly is a fantastic story with one of the most detailed and layered cities I have ever experienced in a game before. It is definitely not the most perfect game of all time, however CDPR put in a lot of work to polish this game since release and I think they deserve a lot of credit for not immediately abandoning this project like most other devs would. I love everything about the Cyberpunk IP from 2077 to the tabletop games and I couldn't be more excited to see where they take it in the sequel.",217.85
True,"Great Game, love the story. 

Sad recent updates kinda broke the game but still fun",25.8
True,literally the best story ever to be told in game form. will forever play this game until the end of time.,149.66666666666666
True,peak,95.35
True,ez,44.9
True,I’m so glad that I finally got a new laptop to play cyberpunk. Legit top 10 in my list istg,13.8
True,ver gud,72.25
True,I really like this game and how far it came from a buggy mess to something good but there is still some thing that are still buggy time to time again but this game is amazing.,260.4
True,love it best game i played,33.35
True,this game is HOT Garbo. havent been able to play with having to reset cause of bugs. still good story/gameplay,55.516666666666666
True,Amazing game,53.766666666666666
True,"Best Open World Rpg game ever, only wish it was even longer",38.88333333333333
True,Game was smooth and i really like the HDR of this game.,20.633333333333333
False,"I've not made a single meaningful choice in this ""game"". If they didn't want to give you any agency then they should have a made a movie instead.",59.083333333333336
True,"THIS GAME IS PEAKKKKK
",49.81666666666667
True,the best game ever,208.85
True,it was fun,58.11666666666667
True,"The graphics are so clean and vibrant. You feel completely immersed if you have a 45"" curved OLED.
Take your time to really minmax the settings based on your rig and truly enjoy the full experience of the visuals and story.
Really good fun.",25.0
True,Must buy. Total immersion.,61.416666666666664
True,"absolute peak!!!!!! if you love fallout, allusions to other stuff, living guns, non-living guns, the future, smoking, people named john with black hair and a radical attitude and cats you will love this game! also jetstream sam sword :D",53.21666666666667
True,good game,12.4
True,"CP2077 is overall very good game! 
Pros
 -Combat overall is very diverse and smooth. Really makes you feel like John cyberman. 
 -Lots of things you can do in night city. Many Gigs - Many cyberpsychos -Many secrets
 -Story is good and okay. Writing is top notch!.
 -What you want me to say? good graphics and ♥♥♥♥ man.

Cons are more like nitpicks
 -A lot of Cyberpsychos feel sort of copy and pasted throughout the map. They are usually  either bullet sponge 'dodgy' guys (guys who dash to you or dodge your bullets) or guys riding the mechs with shields. Most/all cyberpsychos only have shard based story telling/environment based evidence scanning. There is only one cyberpsycho fight where there was some NPCs you can talk to and its a Regina Jones Gig for the mox. 
-Some Fixer's Gig completion order feel very out of sync. For example - Padre's Gig order feels very out of sync. His last gig is to steal some galvanised steel beams or some ♥♥♥♥. Meanwhile he has a mission which is infilitrating and killing a Gang leader's Son in his own penthouse. 
-Weapons types definitely have tiers of effectiveness. Smart weapons feel completely awful to use without perks and  dependent on the tattoo or smart link. With perks and smart link it feels still like less effective tech/power weapon.
 Submachine and Automatic assault weapons eat up so much ammo it becomes troublesome to use for long term.  I could not get into snipers at all due to slow reload and amount of ammo provided.  
       -'BuT It BeCoMeS UsAbLe WhEn YoU pIcK tHe rIgHt PeRks.' But Already usable power weapons, tech weapons, throwables and melees also have extensive Perk trees making the far more ammo efficient and damaging. 
       -I am using a Zero-G punkknife as a long range stealth weapon instead of a sniper rifle.

",74.75
True,"Amazing. Also, Phantom Liberty is soo worth it.",79.25
True,IG its fun man,594.4
True,ii like,86.95
True,i love,3.4833333333333334
True,Very fun with mods. Could be a bit more optimized,11.85
True,"Great game, gives cozy vibes.",829.3333333333334
False,"Cyberpunk 2077 is ♥♥♥♥♥♥ up. As someone who has played Cyberpunk 2020 & Cyberpunk RED both, let me tell you that this game fails to capture any of the exceptional wit of Mike Pondsmith. It fails to have interesting politics, it fails to say anything truly substantive about why Night City is a dystopia. It is, unfortunately, quite good at character writing. It also, unfortunately, plays really well. 2077 is a really fun romp with pretty solid writing throughout (Though, I wonder if my standards have been so massively lowered by most AAA videogames that I think this is more acceptable than it is.) It fails to say anything truly interesting though, and god do I hate what it making money has done to the public image of Cyberpunk The TTRPG. Go make some friends and play Cyberpunk The TTRPG, It has interesting things to say because it's so much cheaper to make and treats its employees so much better.",197.06666666666666
True,Good,70.01666666666667
True,One of the best game I ever played in my life and potentially in my entire life I don’t expect anything to be as good as cyberpunk ever.,68.48333333333333
True,"You could say this game is for cyber punks, heh.",103.35
True,"A good game and good rpg. Still a bit buggy at times and the melee combat is jank, but it was fun. Good skill tree variety. Wish it gave you more detail on what the choice you pick will actually do though.",50.15
True,"Great game, highly recommend. The DLC is worth it. You will feel both cyber and punk",148.83333333333334
True,"Interesting story line, great level of emersivity, and interesting gameplay mechanics that will never let you bored.",33.05
True,"Absolute masterpiece of a game. I have always been a fan of huge open world games with tons of story and quests (>600 hrs FO4, >600hrs on Skyrim, 500 hrs on BG3 - no I have no life).

This game checks all the boxes for me. Gorgeous visuals, fun and intuitive gameplay, interesting characters, quests and meaningful choices. I don't want to spoil anything so I'll keep it short. If you have time to invest into a big game and if you like to get immersed in an RPG, then this is definitely for you!",140.51666666666668
True,"Es como Paladins, pero no abrevies el nombre.",13.066666666666666
True,Absolutely perfect. A masterpiece.,367.55
False,"Not playable at all, it keeps crashing after startup despite having updated drivers. And i'm not trying to become a programer/modder just to fix this issue. Instant refund*

(it's not my system either)",0.13333333333333333
True,I LOVE CP,9.95
True,I LOVE NIGHT CITY!! 10/10 GAME!! JUST BEAUTIFUL!!!,8.4
True,"i have 5 mangoes up my ass
",22.216666666666665
True,,95.13333333333334
True,fun,32.416666666666664
True,Wow! What a game! Anyone still thinking of buying it don't think just buy it. The game is amazing,38.233333333333334
True,-,88.58333333333333
True,"jsnDINdjn
",197.88333333333333
True,banger,38.733333333333334
True,I couldn't wait for you to come clear the cupboard,17.766666666666666
True,"What a game.
Despite everything we can say about the launch and all issue, it's a masterpiece !

Nothing came close for me, it was such a great experience to live in Night City

I'll miss all my chooms, until next time ! 
",170.38333333333333
True,"Great games, amazing graphics six years later.",13.883333333333333
True,gg,11.966666666666667
True,"Wonderful, great game!",41.333333333333336
True,Gorilla arms.,52.333333333333336
True,great gameplay looks amazing on superwide moniter :),8.116666666666667
True,eergwe,97.6
True,beautiful game with one of the best game controls and what a great technical equipments in it.,15.883333333333333
True,"when i first started playing this game i was a virgin, fast forward to today i'm still a virgin but my game  progress is far.",30.483333333333334
True,"This game is honestly one of the best examples of how a rough start doesn’t define the final stage.

At the beginning, things were honestly not great but the way the developers turned it around deserves real respect. Right now, it’s easily one of the top games.

The main story is very engaging, especially the opening with Jackie who is such a well-written and memorable character that really pulls you into the world. The side missions are just as good (sometimes even better) and almost all of them feel meaningful rather than like filler content.

Gameplay is where the game really shines. You get a lot of freedom and most missions can be approached in multiple ways, depending on your playstyle. It makes the whole experience feel dynamic and very rewarding.

And the DLC? Absolutely A M A Z I N G. One of the best expansions I’ve ever played, high quality, great story and it adds even more depth to the game.

This is a game that deserves a second chance from anyone who gave up on it early. It has grown into something truly special and I genuinely hope even more people give it a try!

Highly recommended 👍",39.016666666666666
True,Nice,121.63333333333334
True,"this is a 5 star game cobat is complex but fun and cyber ware is joyful to use
",72.91666666666667
False,I don't know how long this game takes to get to the fun but I wasn't going to sit through boring exposition to find out...is this designed to waste 2hours so people can't refund?,0.2
True,nicenice,9.433333333333334
True,Silverhand is literally me.,221.46666666666667
True,Really great game. The story is far more than I was expecting and it is actually entertaining.,18.766666666666666
True,"Despite being nearly unplayable upon release, Cyberpunk 2077 has become one of the great games of our time. The story lives as one of the greatest critiques of modern society and the American political system, with a realistic yet somehow optimistic lens with which to view the gritty world V lives in. Playability is at an all-time high. Every update has made a game that was already worth it for the story alone nearly seamless in its responsiveness. The gameplay is endlessly engaging and amazingly fun. Enjoy your time in Night City!",30.15
False,"over-rated , base game mode too easy and no option to switch mode. Dialogue can get boring and repetitive, and the progression is slow. Looks good visually.",21.516666666666666
True,Beautiful Game with an amazing storyline. Very re-playable.,63.55
True,it's an 80 dollar game what u expect? It's pretty good,10.033333333333333
True,I packed up a random cop with mantis blades. 10/10,51.36666666666667
True,"Very immersive, and extremely detailed. Plus the aesthetic is great.",16.416666666666668
True,bosann ♥♥♥,30.3
True,Worth your money and time every gamer should have experienced this masterpiece,52.016666666666666
True,Great game,150.35
True,One of the best,272.1166666666667
True,"This game has come around in a way that's hard to quantify.  While it was utterly broken on launch, over the intervening years it's become one of the best RPGs ever made, and handily meets the high bar left by CDPR's previous masterpiece, The Witcher 3: Wild Hunt.

Even more impressive than the base game is the quality of the expansion, Phantom Liberty.  More than just adding content, it expands the already unmatched world of Night City, adds new characters, conversations, etc. but most of all, it's just got that sauce where you know you're engaging with something special.  That lift in quality has spilled over into the rest of the game, and now it not only feels feature-complete, but even a bit transcendent.  When you play this game, you don't feel like you're watching virtual puppets.  Those first-person conversations are so immersive, the biggest flaw is that you can't choose to respond however you please.

The gameplay experience is straight out of Deus Ex.  It's an immersive sim with deeper RPG elements than most games of the genre, and with more satisfying moment-to-moment combat than most as well.  The animations and sound design are stellar, and the visuals are simply among the best to ever be seen in a video game.

One aspect that deserves special praise is the music, which ends up conjuring the same transportive vibe as something like Grand Theft Auto, except instead of transporting you to Los Angeles in 2013, it transports you to a fictional futuristic city.  They do this by inviting tons of real-world artists to make music as in-world musicians, a creative challenge that leads to a suite of music that feels like you stepped into a Spotify playlist from an alternate timeline.  The effect is undeniable: the moment you're in a car driving through the city and you hear I Really Want to Stay at Your House, it feels like returning to a city you've been away from for a while.

I think that's the strangest great thing about this game: it could have easily been purely shock factor and spectacle, porn-adjacent slop with no artistic value.  And ironically the game dabbles in this regularly, but there's always a feeling of intent behind it.  The awkward, piercing moans of an orgasmic energy drink advertisement say more about the depravity of Night City than any monologue could.  In fact, with gore and nudity being so inescapable, it means that the moments of the game that really shine are those moments of deep, abiding humanity.  When a character opens up to you about her past, and lets you explore her home, you have a moment of realization that I've experienced numerous times in real life, ""Oh thank God, I've found someone real in this place.""  For a fictional video game to make me feel that way about characters made of polygons and pixels is perhaps the highest praise I could possibly give.",711.7
True,ITS SO GOOD,98.31666666666666
True,"Playing on mac m5, it runs smooth. The game is awesome!",64.35
True,good,63.31666666666667
True,"Great game as played it from launch and the games gotten progressively better with each patch as I keep coming back to it for it's gameplay, story and everything else. The world is vast and lots of lore to it as one can hope the next one will keep it's aesthetic.",382.95
True,good game,42.15
True,Preemmm!,83.23333333333333
True,When you're feeling pro clanker.,31.083333333333332
True,"save your self the time and headache game is infested with cheaters
you can look at there steam accounts and half of them are ban on other games its crazy",181.11666666666667
True,"Cyberpunk 2077 is a love letter to its namesake genera of fiction.  Thematically dark and dystopian, there are very few actual bright spots to be found in this game.  There is no happy ending (that I've found, anyway - some are more unhappy than others).  But the power fantasy play with implants and tech on the way is a blast.",189.16666666666666
True,runs good with good grafichs very good optimasation,9.366666666666667
True,"pERFECT
",32.016666666666666
True,"This is one of the very few games where the visuals put it over the top for me. I don't love the combat or traversal, and the writing is fine, but Night City is just so good-looking. In fact, I started the game on a less powerful rig and just couldn't get into it; I got a slightly better laptop that runs Cyberpunk on high settings with ray tracing, and now I'm hooked. Still, for such a visual game, the character animations can be pretty cringy.",43.233333333333334
False,JACKIE NOOOOOOOOOOOOOOOOOOOOOOOOOOOO,47.95
True,jogao,44.333333333333336
True,"My, my, my—this game is truly stunning. Visually, it’s absolutely beautiful, and the storyline is far more emotionally impactful than you might expect. It never really gets boring, and I found myself consistently engaged; in fact, scratch that I am STILL engaged. Story-wise, this is easily one of the best—if not the best—games I’ve ever played. I highly recommend it, especially if you enjoy narrative-driven games.

Overall, the game feels like playing a more sophisticated version of GTA, with deeper storytelling and a more immersive world. That said, the police system isn’t nearly as advanced, which makes it pretty darn easy to escape during chases. Of course, this isn’t meant to be GTA, so it’s not a dealbreaker, but nonetheless, it would make the game feel more polished.

On the technical side, I’m running the game on a Mac with an M2 chip. It performs smoothly at around 30 frames per second, which makes it very playable. The only issue I’ve encountered is with mouse and keyboard input—there’s some input lag, which makes it less smooth and honestly not very enjoyable without a controller. Nice thing is though, with a controller comes haptic feedback ;)",56.483333333333334
False,"Bought this game + dlc in 2026 to avoid release version bugs.
Can't run it - constantly crashes. How to refund this?",1.8333333333333333
True,One of my all-time favourite games,1186.2
True,"OK.
Cyberpunk 2077 was a tough one for me.
I started this game years ago, when it was still a buggy mess. I couldn't get into it. And not only because of the bugs. I couldn't get into the story. There was too much happening, too many characters introduced, too much cyber-lingo I didn't understand, until I was phasing out during the conversations. I gave up after the first 15-20 hours.

Came back to the game after Phantom Liberty, and decided to start a new character. It was a bit better, less bugs, and I had a better grasp of the world, story and characters. But it was still a bit much. I got lost with how much the game was throwing at me. I forgot who each person was, Got calls or messages from people I was supposed to know, but didn't remember, and couldn't give a s*** about. And I realized I wasn't enjoying the most important part of the experience: the world, the characters, the story. I was enjoying the combat, but going through the game just checking every icon on the map, not caring about anything or anyone.
I stopped, and uninstalled.

After two years without thinking about it, I stumbled upon the great Edgerunners show. And it pulled me back into this world. I decided to do things right this time. Installed the game, and modded it to improve the experience as much as possible with the ""Welcome to Night City"" mod list.
Started a new game, and went in with my mind set on really paying attention to the stories, not just completing tasks. And the game finally clicked for me.

This was a hard game to get into, specially since I am more of a casual player nowadays, being a dad and having two jobs. It took me 9 to 10 months to finish it, because I can't just do the main missions. I like seeing as much as possible, completing every fixer gig and side mission. The only things I didn't fully complete were the crimes, assaults, criminal activities and races.

Well, after so many hours, I was on the final stretch, and I couldn't stop. Stayed awake all night. I needed to see how it ended. And I am so glad I did it. It was rewarding, exhausting (in a good way). There are so many little things that make the world so authentic. Little call backs to previous events, characters I crossed paths with that show up, and recall what happened previously. It's fair to say, doing all those missions was worth it.

I really enjoyed some of the side content, and some deep, strong and uncomfortable topics the game touches on. I liked the moral ambiguities that are depicted. (Almost) nothing is ever black or white, and you're faced with some nerve racking decisions to make, many times not fully knowing the consequences of your actions. These are the things that stayed with me the most.

The ending was bitter sweet, but so fitting to this world. And I'm happy with the one I got. V's story ended on a sad but hopeful note, and open enough to interpretation that leaves room for me to imagine what comes next. Also, the people I cared about (mostly) got their stories wrapped up in a satisfying way, and I'm so happy I got to know them. 

Although I'm NOT PLAYING THIS GAME EVER AGAIN, or any other open world RPG in the near future, I couldn't be happier of having decided to come back and giving Cyberpunk this last chance. It finally did it for me.

Can I recommend this game? YES. ABSOLUTELY YES. Specially with a few mods to improve the experience.
It's not for everyone. It's very hard to get into, it demands too much of your time and energy, it has too many characters, too many stories, and they don't always work in sync with one another. It can get messy and confusing. The gameplay systems can also be a bit overwhelming, specially if you're not familiar with RPG mechanics.

But Night City is a place I'll never forget, and its people and stories will be in my mind for many, many years.",118.73333333333333
True,"Great atmosphere, nice stories, would recommend",78.33333333333333
True,ẾDF,13.433333333333334
True,So far this is the best single-player game i've ever played,35.9
True,Perfection.,29.8
False,can't kill children,10.6
True,I love futuristic pokiri simulator,38.983333333333334
True,Played on xbox one s 1.6 version and gotta say this version is so much better,67.88333333333334
True,"👍 Recommended

Playtime 200+ hours

Had a great time with this game. Really enjoyed the whole experience.

Night City feels alive and fun to explore. The story is strong, and side quests are just as engaging.

Gameplay is flexible. You can play stealth, hacking, or combat. Everything feels smooth and satisfying.

Overall, a solid RPG and worth playing.",230.6
True,Game is running ok. Nice story. I like the horror vibe in phantom liberty DLC. 5/5,211.71666666666667
True,"have like another 60h on console, one of the best games of all time in my opinion, funnest gameplay of any game ive played, the story isnt super amazing (not bad though) but phantom libertys is really good, pretty well optimised now and i didnt run into any major bugs after phantom liberty released on both console and pc, highly recommend",82.01666666666667
True,"640 hours play time, that explained everything.",640.6166666666667
True,peak,28.716666666666665
True,Solid game.,6.666666666666667
True,great game ye,23.916666666666668
True,BEST GAME EVER,111.81666666666666
False,"I don't recommend this game it's neither good FPS nor good RPG, it's just a average game with high price tag.
The open world is not good enough, first person view limits how you explore the city.
It's not even close to GTA V in terms of open world concepts and it's not even close to Elder Scrolls / Fallout Series in terms of RPG concepts",65.9
True,"Pirated it long ago, didn’t like it. Got it as a birthday gift from my girlfriend ended up loving it. 👍🏻",120.11666666666666
True,Nao recomendo se vc trabalha jogo viciante do carai,43.916666666666664
True,"A true successor of DeusEx.
I was sad when Square Enix got DeusEx IP.
Now it's ok to rot with them. I don't care anymore.",113.51666666666667
True,"ive always stayed away from cyberpunk because of its awful launch but i picked it up on sale recently and i have to say its one of the best games ive played. Im not done the main story but its such a massive game with hundreds of hours of content and i would reccomend it to anyone especially if you have watched the anime
",33.38333333333333
True,good game,62.65
True,good game,56.75
True,"A flawed masterpiece...

Pros:
- Graphics are gorgeous. Played without raytracing (didn't feel it added enough to warrant the drop in FPS), mix of high to very high otherwise, 4k around 100 fps throughout the whole game with one exception near the end where fps tanked in one scene (but it fixed itself before combat started).
- The gameplay is great with many ways to play. Gunplay is good, but melee feels very satisfying as well with different options. Netrunning is also a very valid option, turning you into a god towards the end if you want, and more fun than you might expect.
- Stories are interesting. The main one is pretty good, but especially many of the side quests. CDPR clearly is still very good at making things interesting. There are also some 'go here, shoot him, collect that' quests, but many are truly good stories.
- Acting is very good overall, and it was fun having Keanu around (not to say his character is especially likable, but he has depth and development).

Cons:
- BUGS! Oh my god, I can't even imagine how bad it must have been at launch since people say they fixed it up so bad. It's not like it's unplayable, but I've had many issues. Cars spawning upside down falling from the sky, camera stops following you while driving, getting hit in the street by invisible cars, getting ragdolled for no reason, motorcycle suddenly teleporting somewhere else the moment you get on... it goes on. I've not encountered many gamebreaking bugs, only had to load an old save once or twice (aside from quick save and quick load to fix things like the camera when driving), but it's still annoying.
- Driving is really mediocre. Speed is faked, you apparently only drive about half the speed it says (someone did the math), and it doesn't feel fast at all. At one point I tested, I was passing other cars going 240 km/h and it felt like there was maybe a 30 km/h difference between us. Slowed down, they were going 70... Cars also have pretty bad handling. The traffic also has an issue where in the distance it will show fake cars... then when you get closer they disappear and when you get closer still, other cars (less) will spawn in. It's very jarring and not handled well at all.
- The endings suuuuuuuuuck... I've seen a couple now, not all of them, but from looking online it doesn't seem like it gets much better. For some reason, CDPR seems to REALLY want to make sure you end on a low note. No happy ever after for V... The problem with this is, it makes everything feel futile. And that might not matter the first time, but this is a game made to be played many times. 
- The worst was (minor SPOILER) when I'm making all my decissions just to get back to my in game girlfriend, as we said we would get away and leave the city together once my problem was fixed... only to get a voicemail during the credits that she's left already and wishes me a nice life... WTAF?! I felt so cheated and it made no sense at all. It just felt like CDPR saying FU to my face. Well FU2.
- There are also annoying design decissions like how after every quest, the game automatically switches you to the main quest again. But the main quest is actually not that long and if you push too far in it, you get locked out of the rest of the game (and towards one of the unhappy endings). Also when you get a call about some other quest, the game switches you to that quest and you have to manually switch to what you were doing if you don't agree. There is a setting to have fixers not call you but only text, but I don't want to deny myself content just to fix this stupid design.
- Quests also lack proper descriptions. In your journal you only see Johnny's ramblings. That in itself is pretty cool, but with how many side quests there are, often I will not remember why I have a certain quest and Johnny does not really tell me. So then a cool story might still devolve into a fetch quest again because you have no idea what's going on.
- Cops are mostly still irrelevant... They are VERY easy to run from, they give up chasing you real fast. But, the one time I decided to try fighting them, already being a netrunning god, I died within a minute because the game escallates insanely fast. I was out in the desert, and infinite cops just spawned around me, until maxtaq showed up and just flatlined me (right through several cheat deaths, didn't stand a chance at all). This means there is zero reason to fight them, and zero reason to fear them when you don't actively engage them. So they're irrelevant, bad design.

All in all... yeah, it's still a great game and anyone that likes this type of game should at least give it a chance. I just think it's such a shame that they made certain decissions that actively make it worse than it could and should have been.",109.81666666666666
True,its cooler than I was thinking,85.58333333333333
True,Best,111.5
True,‎,368.1333333333333
True,Meet Hanako at Embers,139.08333333333334
True,"very good
",27.716666666666665
True,"Better than GTA 6, that's for sure.",263.53333333333336
True,pretty bad lowkey,113.31666666666666
True,peak,72.25
True,enjoyable and thoroughly addictive,13.566666666666666
True,it look very good with high quality,13.1
True,"The intro made me want to refund the game... took me nearly 3 hours, so I couldnt anyway... damn am I glad I stayed. Today was a great day.",36.03333333333333
True,Great,66.06666666666666
True,cyberpunk more like cybergoth,62.78333333333333
True,tuff game,7.066666666666666
True,its okay,703.5166666666667
True,love this game 17 hours in 2 days of getting the game,24.45
True,i can describe this game with only one word - Masterpiece,96.46666666666667
True,"| cinema | — of a game. After finishing the main story try modding the game and start experimenting, just be careful not to break your game...",30.083333333333332
True,Its fun,80.53333333333333
True,"Gritty, immersive world.  Reminds me of so many global cities I've visited.  Great story.",325.3666666666667
True,"Such a beautiful and well-crafted story. Amazing modding support, amazing characters, and meaningful opportunities. This will forever be my favorite game of all time, there is truly no other game more cinematic, more vast, more complex, and has better written characters than Cyberpunk 2077.",199.85
True,Super fun and immersive game. Love getting lost in it.,101.08333333333333
True,greatest game oat,100.96666666666667
True,great story,25.683333333333334
True,I liked everything at this moment,26.266666666666666
True,"It's a masterpiece. Especially with Phantom Liberty and the updates that accompanied it, it's a must-play.",278.5833333333333
True,This ♥♥♥♥ rocks,22.95
True,"This game is very fun and amusing, once i started playing it i love it. It is definitely not for everyone but i do recommend. *thumbs up* :>",9.383333333333333
True,great game,32.3
True,"When I first installed Cyberpunk 2077, I didn’t expect much since the last time I had seen footage of it was back in the beta. But once I actually started playing, it completely surprised me. Honestly, it’s one of the best games I’ve played so far.

I haven’t even finished the full story yet, and that says a lot. There are so many different paths you can take and what feels like an endless number of decisions to make. Every choice adds something new to the experience, which makes me want to keep playing and see how things could turn out differently.

Another thing I really like is how much freedom the game gives you. Not just in gameplay, but also through mods. The modding community opens up even more possibilities and lets you customize the game in creative ways, which makes the experience feel even more personal.

Overall, Cyberpunk 2077 ended up being way better than I expected. Between the choices, replayability, and creative freedom, it’s a game I’d definitely recommend to anyone.",56.766666666666666
True,I can finish this game 20 times and I'd still feel every emotion it conveys. Truly one of my top 3 games oat.,20.916666666666668
True,"After the recent mega update, and really sitting down with this game for the first time...I can say this is one of the best single player games I've ever played, and one of the best games period. It's basically a first person GTA 6 before GTA 6 set in a real world inspired futuristic capitalist dystopia. That level of story and world building. With MUCH better combat and RPG mechanics, it's not even comparable.

The lore/setting and world building are incredible. It's set in a sort of dark semi-near future Tokyo/China inspired city state called Night City with crazy verticality, which is owned and controlled by several huge corporations and has apparently separated from what used to be the USA. 
It's often funny and scary at the same time. The commercials on various TVs you'll walk by remind me of ""interdimensional cable"" from Rick and Morty. They really hit home that corporations have taken over the world in 2077, but also have depictions of violence and sexualization that are taken to comical extremes. If you play it in front of your wife or GF she'll be like ""WTF"" at many points so play it after she goes to bed.

The number of ways you can build your character is awesome. 
You can have:
-small pp
-less small pp
-no pp
-crazy movement sliding teleporting double jumping assassin builds
-big pp melee builds (blunt, blades, and fists...and even blades from your fists lol)
-small pp sniper stealth builds
-close range throwing weapon ninja stealth builds
-hacker tree where you basically use slowmo V.A.T.S to place different negative effects on enemies
-driving is legit better than GTA 5, and many dedicated racing games. Really unexpected how good the physics are. I leave a controller plugged in and hot swap. Driving with wasd in any game makes me want to slap a baby.

I recommend playing on hard, it makes you actually need to use strategy and think about smart upgrades to survive.  Some of the boss battles were tough and rage inducing when you get 2 tapped lol. But it's worth it. You can do it. 

What's great about the difficulty settings in this game is that hard/very hard doesn't mean enemies become bullet sponges like the majority of other games (*cough* Borderlands) when they're lazy with it. At harder difficulties, the enemies are smarter and will flank and push you out of cover, shoot you though walls with tech weapons, quickhack you etc. Another thing is that guns all have unique bullet veolocity, tiers, upgrades etc. What is also something I've never seen in a game and most noticeable when your movement is upgraded is that you can dodge enemy shots by sliding, crouching, strafing, jumping, whatever. But not like, RNG in the game allowed you to not get hit based on whether you're behind cover or not. In slow-mo especially, you'll actually see the enemies shoot where you were or where they think you're going to go. There's even a tool tip that points this out.  It's awesome. Did not expect the combat to be so deep and rewarding of creativity.

There are 100 ways to tackle each fight/enemy. Full hacker build is like ez mode and feels like cheating (but still fun) if a person wanted to do that, even. Or you can turn yourself into a literal cyborg and chop people's legs off with 20 foot long metal wires that come out of your arms, shoot missiles out of your hands, or install ""Gorilla Arms"" and run around making your enemies' heads explode with robotic super punches. And that's just the ""arms"" slot. There are like 10 different body slots... 

11/10 game. One of the undisputable GOATS, and crazy with how supremely mid it was at launch.",128.46666666666667
True,GUUD GAME YAH,91.03333333333333
True,wwwww,65.58333333333333
True,"I remember being very excited for this game when it was first announced, only to end up avoiding like the plague after seeing all the disappointed reviews and videos of just how broken and unfinished it was on launch.
Fast forward a few years and several major patches later, the Phantom Liberty expansion and Edgerunners anime tie-in from Studio Trigger (which I still haven't seen yet as of writing this review) are announced. 
I finally decided to pick up this game when it and the expansion were on sale last year, and I'm glad I did. Most of the hours I have as of this review are from a single playthrough. I'm a completionist who likes to do absolutely everything, so it probably won't take that long for most people.
If you've been thinking about getting this game, I would definitely recommend it. It's no Witcher 3, but I don't think CD Projekt will ever be able to top that one.",175.33333333333334
True,"""Wonderful game, I highly recommend.""",14.383333333333333
True,))0_0((,15.566666666666666
True,.,16.216666666666665
True,Top notch games. Amazing how far it has come from its launch.,87.56666666666666
True,"great
",65.78333333333333
False,"Sadly still an unstable game in 2026, I played the whole game through on pretty low but acceptable frames in 2024/25 but now in '26 it for some reason has become crashy on the same hardware.",30.183333333333334
True,very good,81.5
True,"Absolutely fantastic game. I love the story, the graphics, mechanics, fighting. It's in top-10 my beloved games.",243.55
True,"
---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☐ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☐ Decent
☑ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☐ Workable
☑ Big
☐ Will eat 15% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☑ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☑ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☑ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☑ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☑ 9
☐ 10

",127.48333333333333
True,Amazing RPG with solid story and immersive world.,227.08333333333334
True,very good game runs on this crap pc also,3.8333333333333335
True,peak,182.55
True,It's so peak,8.8
